name,latitude,longitude
528,-12.63894377,131.3561508
529,-12.64076986,131.3566625
530,-12.64125911,131.3587384
531,-12.64051745,131.3608308
532,-12.6434919,131.3682027
533,-12.64444557,131.3678925
534,-12.64551829,131.3685336
535,-12.64794483,131.367271
536,-12.64862384,131.3646267
537,-12.64862649,131.3646066
538,-12.64953231,131.3631719
539,-12.64925339,131.3605654
540,-12.64925203,131.3605455
541,-12.64924404,131.3605006
542,-12.64833675,131.3598015
543,-12.64912232,131.3592245
544,-12.64810544,131.3554239
545,-12.6467184,131.3551721
546,-12.64551433,131.352241
547,-12.64544563,131.3522353
548,-12.64402254,131.3509784
549,-12.64279264,131.3494907
550,-12.64287519,131.3482856
551,-12.64373761,131.3470767
552,-12.64511378,131.3466694
553,-12.64578242,131.3460889
554,-12.64672863,131.3451657
555,-12.64719893,131.3448185
556,-12.65016613,131.341765
557,-12.65255959,131.3397368
558,-12.65260016,131.3397189
559,-12.6529746,131.3394248
560,-12.6541929,131.3383053
561,-12.65421719,131.3383178
562,-12.65484147,131.338025
563,-12.65527425,131.3388106
564,-12.65552497,131.3379132
565,-12.65615614,131.338572
566,-12.65747441,131.3375581
567,-12.65972866,131.3379031
568,-12.65972866,131.3379031
569,-12.65979066,131.3369418
570,-12.65981249,131.3369394
571,-12.66085414,131.33746
572,-12.66086309,131.3374515
573,-12.66087856,131.3374387
574,-12.66199867,131.3370309
575,-12.66411623,131.3360445
576,-12.66367975,131.3352986
577,-12.6655339,131.3342411
578,-12.66881633,131.3333984
579,-12.66911263,131.3328569
580,-12.66994436,131.332527
581,-12.66998173,131.3325417
582,-12.67083864,131.3332516
583,-12.67197776,131.3323407
584,-12.67201995,131.3323756
585,-12.6729071,131.3332118
586,-12.67327976,131.3323382
587,-12.67387183,131.3323294
588,-12.67387183,131.3323294
589,-12.674377,131.332196
590,-12.6757024,131.3326404
591,-12.67592776,131.3329382
592,-12.67594304,131.3329499
593,-12.67750904,131.3342877
594,-12.67825373,131.334795
595,-12.67825373,131.334795
596,-12.68101995,131.335383
597,-12.68332198,131.3326476
598,-12.68463999,131.3311156
599,-12.68518639,131.3306849
600,-12.6890224,131.3285047
601,-12.68979633,131.3285252
602,-12.69193483,131.3292526
603,-12.69435344,131.3290937
604,-12.69576315,131.3287969
605,-12.69920851,131.3285722
606,-12.6997653,131.3287348
607,-12.7001435,131.3291764
608,-12.70042121,131.3300382
609,-12.70228567,131.332525
610,-12.70284326,131.3328141
611,-12.70720973,131.3337074
612,-12.70821446,131.3335825
613,-12.70966896,131.3340184
614,-12.71004912,131.3342134
615,-12.71004912,131.3342134
616,-12.67559785,131.3315212
617,-12.67565854,131.3314981
618,-12.6761934,131.3306341
619,-12.67621902,131.3306131
620,-12.67690109,131.3291821
621,-12.67806818,131.3284422
622,-12.68133518,131.3218734
623,-12.6819806,131.3221218
624,-12.68258805,131.3213733
625,-12.68261517,131.3198326
626,-12.68267306,131.3197767
627,-12.68314101,131.3188601
628,-12.68354637,131.3180159
629,-12.68409764,131.3167478
630,-12.68411867,131.316723
631,-12.68511117,131.3139387
632,-12.68577453,131.3109014
633,-12.68572482,131.3094441
634,-12.68581365,131.3058285
635,-12.68861522,131.3057821
636,-12.68934669,131.3052974
637,-12.69020866,131.3040375
638,-12.69020367,131.3040063
639,-12.68980861,131.300989
640,-12.68980425,131.3009645
641,-12.68982784,131.3008556
642,-12.68983988,131.3008155
643,-12.69024825,131.29934
644,-12.69023738,131.2993124
645,-12.69013356,131.2985871
646,-12.69030089,131.2976376
647,-12.69111452,131.2965041
648,-12.69285458,131.2955138
649,-12.69593205,131.2934439
650,-12.69703595,131.2922422
651,-12.69700084,131.2921831
652,-12.69627315,131.2910168
653,-12.6962573,131.2910034
654,-12.69547022,131.2885155
655,-12.69503746,131.2864237
656,-12.69512363,131.2855563
657,-12.69513007,131.2855402
658,-12.69560673,131.283252
659,-12.69561187,131.2832483
660,-12.6959011,131.282453
661,-12.69591989,131.2824264
662,-12.69594558,131.2824003
663,-12.69659339,131.2815783
664,-12.69818632,131.2795358
665,-12.69822694,131.2795137
666,-12.70003332,131.2791986
667,-12.70020745,131.2790123
668,-12.70274335,131.2781684
669,-12.70374313,131.2770432
670,-12.70377063,131.2769618
671,-12.70378559,131.2769205
672,-12.70533115,131.274278
673,-12.70528469,131.2740798
674,-12.70582601,131.2734719
675,-12.70582996,131.273434
676,-12.70635576,131.2724318
677,-12.56337234,131.3857227
678,-12.5690685,131.3794724
679,-12.57188381,131.3788946
680,-12.57574283,131.3862563
681,-12.59028353,131.3850683
682,-12.59390719,131.3868111
683,-12.59459102,131.385747
684,-12.59366895,131.3843937
685,-12.60029503,131.3737671
686,-12.60788785,131.3780475
687,-12.61031015,131.3780377
688,-12.61603038,131.3753863
689,-12.62947064,131.3586503
690,-12.63368564,131.3557368
691,-12.64091805,131.3570968
692,-12.64097403,131.3595328
693,-12.64936121,131.3658497
694,-12.6620358,131.3369452
695,-12.66412911,131.3360318
696,-12.67969909,131.3353986
697,-12.68462272,131.3311352
698,-12.71054507,131.3345487
699,-12.71122885,131.3349651
700,-12.71123534,131.3349618
701,-12.6762453,131.3305936
702,-12.67720329,131.3302395
703,-12.67718769,131.3302115
704,-12.68409859,131.3188185
705,-12.6856454,131.3086704
706,-12.6901466,131.2986157
707,-12.69702901,131.2922251
708,-12.69628302,131.2910293
709,-12.69499498,131.2901309
710,-12.69547804,131.2885423
711,-12.70533485,131.2742559
712,-12.70533457,131.274232
713,-12.7058362,131.2734012
714,-12.7946373,131.2263868
715,-12.70686665,131.2729485
716,-12.70780305,131.2731978
717,-12.70874184,131.2727974
718,-12.70874964,131.2727951
719,-12.71085334,131.2741461
720,-12.71092644,131.2751606
721,-12.71290575,131.2755661
722,-12.71357608,131.2748819
723,-12.71526664,131.2751655
724,-12.71677147,131.2734973
725,-12.71916134,131.272771
726,-12.71917028,131.2727402
727,-12.72297807,131.2702941
728,-12.7240224,131.2692504
729,-12.72721626,131.2707437
730,-12.72867326,131.2728236
731,-12.72869722,131.2728586
732,-12.73122544,131.27613
733,-12.73210894,131.2767578
734,-12.73204735,131.2767152
735,-12.73344891,131.2765984
736,-12.73314853,131.2774914
737,-12.73676718,131.2836508
738,-12.73744607,131.2833164
739,-12.7380232,131.2828647
740,-12.7387028,131.2822928
741,-12.74073643,131.2816117
742,-12.74299293,131.28132
743,-12.74496219,131.2812775
744,-12.74582599,131.2813193
745,-12.74669163,131.2812049
746,-12.74677376,131.2815237
747,-12.74798154,131.2810491
748,-12.74798154,131.2810491
749,-12.74732983,131.2815962
750,-12.74933118,131.2815948
751,-12.75103737,131.2819191
752,-12.75105062,131.2819342
753,-12.75106872,131.2820009
754,-12.75247566,131.2824102
755,-12.7531908,131.2823295
756,-12.75380432,131.2827294
757,-12.75436908,131.282634
758,-12.7547622,131.2827636
759,-12.75525299,131.2839536
760,-12.75531883,131.2841053
761,-12.75596996,131.2852842
762,-12.75754241,131.2862626
763,-12.75759513,131.2870943
764,-12.75694825,131.2893343
765,-12.75781075,131.290254
766,-12.75782098,131.2902666
767,-12.75783212,131.2902809
768,-12.75812339,131.2905518
769,-12.75845385,131.2915998
770,-12.75495293,131.2803468
771,-12.75497061,131.2803315
772,-12.75567304,131.2801466
773,-12.75631986,131.2785469
774,-12.75691346,131.2768381
775,-12.75855109,131.2750698
776,-12.75918086,131.2746997
777,-12.76512528,131.2741581
778,-12.76859078,131.2718188
779,-12.76861849,131.2718061
780,-12.76868959,131.2683307
781,-12.76826698,131.2663946
782,-12.76770233,131.2648068
783,-12.76755903,131.2636698
784,-12.76702269,131.2630576
785,-12.76666761,131.2626755
786,-12.76640284,131.2623708
787,-12.7661835,131.2615108
788,-12.76670419,131.2608431
789,-12.76824166,131.2587815
790,-12.76743,131.2577646
791,-12.76742515,131.2577546
792,-12.76719695,131.2561515
793,-12.7688861,131.2541279
794,-12.76889896,131.2541081
795,-12.76951455,131.2537163
796,-12.76952215,131.253716
797,-12.7707617,131.2541367
798,-12.77076812,131.2541699
799,-12.77163289,131.2554006
800,-12.77227904,131.2561376
801,-12.77267184,131.2576458
802,-12.773096,131.2580802
803,-12.7734129,131.2597881
804,-12.77340687,131.2598191
805,-12.77340193,131.2598491
806,-12.77512526,131.2605423
807,-12.77604373,131.2601862
808,-12.77741576,131.2595408
809,-12.77845939,131.2595998
810,-12.78018955,131.2584118
811,-12.78025556,131.2574507
812,-12.7796734,131.2557238
813,-12.77989596,131.2546646
814,-12.78087642,131.254317
815,-12.78094102,131.2480247
816,-12.77988247,131.246257
817,-12.77910358,131.2427029
818,-12.77942241,131.2413777
819,-12.7802719,131.2404202
820,-12.78027834,131.2403961
821,-12.78044423,131.2395882
822,-12.78106311,131.2390496
823,-12.78161649,131.2396495
824,-12.78849953,131.2351866
825,-12.78929668,131.2333412
826,-12.78882349,131.2309058
827,-12.79045737,131.2293139
828,-12.79096099,131.2286473
829,-12.79181518,131.228396
830,-12.79268134,131.2278547
831,-12.79365161,131.2273142
832,-12.79368679,131.2273058
833,-12.79435826,131.2269479
834,-12.79500702,131.2265844
835,-12.79504393,131.2262014
836,-12.79561355,131.2258837
837,-12.79661344,131.2256491
838,-12.79707375,131.225022
839,-12.79723115,131.2252102
840,-12.79979547,131.2234125
841,-12.8013678,131.2224273
842,-12.80620317,131.2156152
843,-12.81863607,131.2185762
844,-12.82045596,131.2183838
845,-12.82056232,131.2170663
846,-12.82069987,131.2128695
847,-12.82648297,131.2093344
848,-12.83785952,131.2068848
849,-12.84037112,131.2071527
850,-12.84885524,131.2084418
851,-12.85136846,131.2073164
852,-12.85853408,131.2034963
853,-12.88012403,131.2011996
854,-12.89211018,131.208222
855,-12.89279829,131.2088366
856,-12.89280388,131.2088504
857,-12.89945445,131.2164254
858,-12.90109232,131.2178561
859,-12.90634494,131.2257838
860,-12.70789493,131.2731724
861,-12.70829576,131.2726054
862,-12.71495131,131.2745723
863,-12.71496296,131.2745722
864,-12.71497249,131.2745747
865,-12.71498428,131.2745895
866,-12.71498428,131.2745895
867,-12.71498889,131.2746022
868,-12.71499207,131.2746125
869,-12.71499641,131.2746258
870,-12.7149998,131.27464
871,-12.7149998,131.27464
872,-12.71500375,131.2746579
873,-12.71500786,131.2746745
874,-12.71501021,131.2746905
875,-12.71501021,131.2746905
876,-12.71501386,131.2747094
877,-12.71595555,131.2748053
878,-12.71597113,131.274796
879,-12.71598786,131.2747857
880,-12.71771642,131.2736255
881,-12.71916134,131.272771
882,-12.71918621,131.2726759
883,-12.72106595,131.2705826
884,-12.7215898,131.270923
885,-12.72361269,131.2700625
886,-12.72488279,131.2697488
887,-12.72491534,131.2697522
888,-12.72597839,131.2701599
889,-12.73036967,131.2750841
890,-12.7348675,131.2814776
891,-12.73580532,131.2837888
892,-12.73581832,131.2837706
893,-12.73583084,131.2837565
894,-12.73584548,131.283741
895,-12.73584548,131.283741
896,-12.75106525,131.2819776
897,-12.75107257,131.2820251
898,-12.75600962,131.2853004
899,-12.75697382,131.2769507
900,-12.76725203,131.2596471
901,-12.78545858,131.2358888
902,-12.78808214,131.2356329
903,-12.78623363,131.2384086
904,-12.78448516,131.239045
905,-12.78906602,131.2344906
906,-12.78841718,131.2312019
907,-12.79096099,131.2286473
908,-12.79616126,131.2257522
909,-12.81650797,131.2183296
910,-12.81792065,131.2181732
911,-12.82036226,131.2167877
912,-12.82122117,131.2139313
913,-12.82107119,131.2105874
914,-12.82544147,131.2088518
915,-12.83286956,131.2091438
916,-12.83290972,131.2091092
917,-12.84203533,131.2071169
918,-12.84442553,131.2072992
919,-12.86333665,131.2042916
920,-12.86330158,131.2043249
921,-12.86161942,131.2052464
922,-12.86673927,131.2059489
923,-12.87005791,131.205098
924,-12.87625056,131.2044349
925,-12.87980357,131.2027567
926,-12.87980003,131.2020947
927,-12.88393832,131.2024326
928,-12.88983581,131.2068601
929,-12.89634925,131.2128892
930,-12.90473246,131.226406
931,-12.55174667,131.3743817
932,-12.55232167,131.3743617
933,-12.55255833,131.3743583
934,-12.55279333,131.3744583
935,-12.55514667,131.3764083
936,-12.555455,131.3773967
937,-12.555745,131.3783267
938,-12.55697167,131.380945
939,-12.557855,131.3823133
940,-12.56058667,131.3859767
941,-12.56121,131.38519
942,-12.563165,131.38448
943,-12.56435167,131.3844117
944,-12.56465,131.3836783
945,-12.56395,131.382975
946,-12.56508833,131.38127
947,-12.56511,131.3812633
948,-12.56696167,131.3807567
949,-12.56692,131.3796683
950,-12.56789333,131.3801217
951,-12.568615,131.3798233
952,-12.568845,131.3787117
953,-12.56894667,131.3796633
954,-12.56998333,131.37862
955,-12.57067833,131.3788167
956,-12.57337833,131.3806133
957,-12.57354333,131.3820033
958,-12.57323667,131.3852283
959,-12.57344,131.3861017
960,-12.57383667,131.38831
961,-12.57386333,131.3883267
962,-12.573975,131.3883917
963,-12.57473167,131.388535
964,-12.57475833,131.387285
965,-12.57727833,131.3857267
966,-12.57729833,131.3857067
967,-12.577405,131.38556
968,-12.57617333,131.385635
969,-12.57618167,131.3856283
970,-12.57657833,131.3850217
971,-12.58173667,131.3799017
972,-12.58234833,131.38054
973,-12.5851,131.37928
974,-12.58621833,131.379325
975,-12.58749833,131.3790833
976,-12.58901833,131.3827267
977,-12.59123167,131.3857433
978,-12.591125,131.3866567
979,-12.59216167,131.3870917
980,-12.592325,131.3871
981,-12.592675,131.3864617
982,-12.59411,131.3866733
983,-12.59411833,131.38666
984,-12.59445833,131.3862317
985,-12.59358667,131.38515
986,-12.59460333,131.3844667
987,-12.593665,131.384495
988,-12.59447667,131.3832633
989,-12.594355,131.3821317
990,-12.59433833,131.3821083
991,-12.593525,131.38099
992,-12.59445,131.38087
993,-12.59451167,131.3804367
994,-12.59389,131.3796767
995,-12.59503167,131.379135
996,-12.59482333,131.3778217
997,-12.595875,131.3775933
998,-12.596385,131.3763117
999,-12.59731,131.37555
1000,-12.59809333,131.3758767
1001,-12.598235,131.375695
1002,-12.599335,131.37498
1003,-12.6017,131.3739483
1004,-12.602985,131.3733983
1005,-12.60301167,131.3734117
1006,-12.60304,131.3734267
1007,-12.604585,131.3749417
1008,-12.60583833,131.3750133
1009,-12.60681667,131.3760267
1010,-12.61055333,131.378935
1011,-12.61086667,131.37883
1012,-12.61022333,131.3782367
1013,-12.61149,131.37749
1014,-12.611765,131.3772217
1015,-12.61218667,131.37696
1016,-12.61235833,131.3768867
1017,-12.61332,131.377255
1018,-12.6147,131.37525
1019,-12.61501333,131.3749867
1020,-12.61503333,131.37498
1021,-12.616085,131.3751767
1022,-12.61609,131.3751517
1023,-12.616725,131.37466
1024,-12.61757333,131.37296
1025,-12.61819167,131.3735733
1026,-12.618675,131.3720067
1027,-12.620645,131.37024
1028,-12.62069667,131.3702167
1029,-12.620775,131.3701783
1030,-12.62170167,131.3689967
1031,-12.622335,131.3679033
1032,-12.62241333,131.36782
1033,-12.62320667,131.3664483
1034,-12.62393167,131.36504
1035,-12.62493833,131.3648767
1036,-12.62542,131.3639733
1037,-12.62497,131.36338
1038,-12.62669667,131.360575
1039,-12.62800167,131.3598617
1040,-12.62848,131.3584767
1041,-12.62999167,131.3581433
1042,-12.63144,131.3566717
1043,-12.63196833,131.3571167
1044,-12.63220167,131.3570217
1045,-12.633065,131.3565783
1046,-12.634045,131.3561167
1047,-12.63508333,131.3557083
1048,-12.63577667,131.355485
1049,-12.63772,131.3551567
1050,-12.63890333,131.3550317
1051,-12.64011167,131.356
1052,-12.64108,131.35809
1053,-12.64119,131.35865
1054,-12.64130333,131.360035
1055,-12.64136167,131.361055
1056,-12.64137,131.3618517
1057,-12.64075167,131.3623833
1058,-12.64081667,131.3624717
1059,-12.64269333,131.36729
1060,-12.64250167,131.3673667
1061,-12.64368667,131.3674183
1062,-12.64480833,131.3685817
1063,-12.64492333,131.3689267
1064,-12.64662833,131.36825
1065,-12.646845,131.3682233
1066,-12.647325,131.3679717
1067,-12.64738167,131.3678283
1068,-12.64914167,131.366575
1069,-12.64870333,131.36497
1070,-12.64945,131.3633
1071,-12.64910667,131.359885
1072,-12.64821333,131.3589267
1073,-12.64888333,131.358075
1074,-12.64891667,131.35761
1075,-12.64881833,131.3570183
1076,-12.648325,131.3563683
1077,-12.647195,131.3556967
1078,-12.64731667,131.354345
1079,-12.64600667,131.35282
1080,-12.64388167,131.3510783
1081,-12.64333,131.3515267
1082,-12.642895,131.35107
1083,-12.643655,131.3503
1084,-12.64364833,131.3487367
1085,-12.64383167,131.34834
1086,-12.64335,131.3475083
1087,-12.64656,131.3443383
1088,-12.64675833,131.344355
1089,-12.64751833,131.3445517
1090,-12.64781833,131.34326
1091,-12.64946333,131.3426983
1092,-12.64971667,131.3424417
1093,-12.64983,131.3410333
1094,-12.65021667,131.340615
1095,-12.65138167,131.340645
1096,-12.65141333,131.3406033
1097,-12.65142833,131.3405817
1098,-12.65123167,131.3396383
1099,-12.65218167,131.3389217
1100,-12.653475,131.33846
1101,-12.65536167,131.33876
1102,-12.65568833,131.3379317
1103,-12.65860333,131.3380517
1104,-12.65906,131.3371717
1105,-12.65983167,131.337695
1106,-12.66014667,131.3369483
1107,-12.66054333,131.336715
1108,-12.66393,131.3361383
1109,-12.66489333,131.3352467
1110,-12.66465667,131.3347133
1111,-12.66508667,131.3344883
1112,-12.66515333,131.3344483
1113,-12.66687167,131.3335517
1114,-12.668465,131.333865
1115,-12.668895,131.333675
1116,-12.66901167,131.3327667
1117,-12.66975333,131.332555
1118,-12.66977833,131.332545
1119,-12.66987667,131.3325117
1120,-12.67155667,131.332365
1121,-12.67227167,131.3331833
1122,-12.67440833,131.3322167
1123,-12.675865,131.3321667
1124,-12.67591167,131.3320033
1125,-12.67576167,131.3311383
1126,-12.67719167,131.3304433
1127,-12.67750333,131.32982
1128,-12.67798667,131.32649
1129,-12.67863833,131.3252483
1130,-12.67984833,131.3235183
1131,-12.68054167,131.3228033
1132,-12.68229,131.3216733
1133,-12.68257833,131.3201867
1134,-12.682745,131.31987
1135,-12.68405833,131.318765
1136,-12.68373,131.3173967
1137,-12.68506667,131.3152417
1138,-12.68519667,131.3135033
1139,-12.68521333,131.3134833
1140,-12.685825,131.3115533
1141,-12.685485,131.3092383
1142,-12.68523167,131.30784
1143,-12.68651,131.30548
1144,-12.68814167,131.3059
1145,-12.68958167,131.304175
1146,-12.69014,131.3038067
1147,-12.69037167,131.3030367
1148,-12.690425,131.3012983
1149,-12.69042333,131.3012767
1150,-12.69042,131.3012567
1151,-12.69039833,131.3006833
1152,-12.68947167,131.2986183
1153,-12.689475,131.2986017
1154,-12.68947667,131.2985833
1155,-12.69023167,131.2977367
1156,-12.69213167,131.29581
1157,-12.69251,131.295665
1158,-12.69334667,131.2949883
1159,-12.55015,131.3744683
1160,-12.55515167,131.376355
1161,-12.55484667,131.3786767
1162,-12.55639667,131.37997
1163,-12.560715,131.386005
1164,-12.56159667,131.3856017
1165,-12.56125,131.386255
1166,-12.56553,131.3812383
1167,-12.56569667,131.38123
1168,-12.56991667,131.378605
1169,-12.56970167,131.3794367
1170,-12.57325167,131.3845217
1171,-12.58689167,131.38
1172,-12.58855833,131.38285
1173,-12.59451833,131.3859783
1174,-12.60584667,131.3750533
1175,-12.60711,131.3773933
1176,-12.61099833,131.378655
1177,-12.613385,131.3770517
1178,-12.63783333,131.35547
1179,-12.64076333,131.3568317
1180,-12.640335,131.3578783
1181,-12.64833833,131.36664
1182,-12.64888333,131.3575233
1183,-12.64404333,131.3480033
1184,-12.65412333,131.3391017
1185,-12.66068,131.3376117
1186,-12.663245,131.3356883
1187,-12.66512,131.3344683
1188,-12.67804333,131.3277967
1189,-12.68413833,131.3182317
1190,-12.68445167,131.3165217
1191,-12.68489833,131.3098617
1192,-12.68490667,131.3098433
1193,-12.69014,131.30377
1194,-12.690135,131.3033733
1195,-12.68981833,131.30089
1196,-12.22615,131.25318
1197,-12.23467833,131.2578017
1198,-12.25243333,131.2728267
1199,-12.29345333,131.2872417
1200,-12.31934333,131.2772717
1201,-12.33068,131.2695883
1202,-12.33987667,131.2765867
1203,-12.34724667,131.2788717
1204,-12.34724667,131.2788717
1205,-12.25342,131.28132
1206,-12.32134167,131.2801
1207,-12.32412833,131.27793
1208,-12.32552333,131.276825
1209,-12.32868167,131.27463
1210,-12.35994667,131.288805
1211,-12.36751,131.29283
1212,-12.37890167,131.304205
1213,-12.37745833,131.305695
1214,-12.38553167,131.311335
1215,-12.38260833,131.3161817
1216,-12.38056,131.316945
1217,-12.37970667,131.3200567
1218,-12.37981667,131.3219
1219,-12.38126833,131.326135
1220,-12.39384667,131.3214333
1221,-12.39857,131.3052383
1222,-12.39896667,131.30523
1223,-12.39956167,131.3070083
1224,-12.40278667,131.30784
1225,-12.40689167,131.3143783
1226,-12.41298,131.3145417
1227,-12.41429167,131.3154833
1228,-12.41586333,131.3024183
1229,-12.42503,131.3006383
1230,-12.21873167,131.2461933
1231,-12.21968667,131.24724
1232,-12.22772,131.2514383
1233,-12.32288167,131.27497
1234,-12.33068,131.2695883
1235,-12.374885,131.29602
1236,-12.37532167,131.2992
1237,-12.38392167,131.3106017
1238,-12.38014333,131.3174383
1239,-12.393825,131.313505
1240,-12.394545,131.3089117
1241,-12.40373167,131.310995
1242,-12.40495833,131.3116017
1243,-12.41474,131.3142567
1244,-12.414535,131.30726
1245,-12.42677167,131.3041367
1246,-12.42644,131.3050117
1247,-12.42594,131.3059033
1248,-12.424725,131.3069683
1249,-12.42408333,131.3080133
1250,-12.42399333,131.3105683
1251,-12.42507167,131.3113183
1252,-12.4252,131.3123633
1253,-12.425195,131.3123867
1254,-12.42405667,131.3139283
1255,-12.42589667,131.31708
1256,-12.42729667,131.3181967
1257,-12.42947333,131.319275
1258,-12.43039667,131.31933
1259,-12.43235,131.317605
1260,-12.43241,131.3176133
1261,-12.43248667,131.3176383
1262,-12.43474167,131.3171933
1263,-12.436315,131.3173217
1264,-12.437085,131.31727
1265,-12.43871,131.317875
1266,-12.438735,131.3179733
1267,-12.439885,131.31852
1268,-12.440065,131.3202333
1269,-12.44008333,131.32029
1270,-12.44017833,131.32292
1271,-12.43895833,131.3239133
1272,-12.43896,131.3239617
1273,-12.43742667,131.32452
1274,-12.43739,131.3245483
1275,-12.434315,131.3266033
1276,-12.433785,131.3297483
1277,-12.43213,131.3312733
1278,-12.43226,131.332725
1279,-12.43227167,131.3327467
1280,-12.43344167,131.3362783
1281,-12.43480333,131.3382767
1282,-12.43482167,131.3382833
1283,-12.43514,131.3386317
1284,-12.43611833,131.3397017
1285,-12.43708167,131.3405967
1286,-12.43711,131.34061
1287,-12.43828833,131.341415
1288,-12.43836167,131.341415
1289,-12.44060833,131.3419717
1290,-12.44060833,131.3419717
1291,-12.44295167,131.3418667
1292,-12.44477167,131.3404333
1293,-12.44604,131.3398783
1294,-12.44662833,131.338785
1295,-12.44534333,131.33721
1296,-12.44534,131.3371783
1297,-12.44534333,131.3371433
1298,-12.44609167,131.335415
1299,-12.44607167,131.3353867
1300,-12.44427833,131.3318933
1301,-12.44424667,131.331865
1302,-12.44282667,131.3302267
1303,-12.44407833,131.32925
1304,-12.44447167,131.327625
1305,-12.4448,131.3257633
1306,-12.44516333,131.325135
1307,-12.44753,131.3239133
1308,-12.44867667,131.3219167
1309,-12.45177667,131.321815
1310,-12.451815,131.3218467
1311,-12.45229833,131.323075
1312,-12.45232667,131.323085
1313,-12.45234167,131.3230883
1314,-12.45261667,131.32193
1315,-12.45419833,131.3237667
1316,-12.456845,131.3246617
1317,-12.45685667,131.32468
1318,-12.45687333,131.3247333
1319,-12.455735,131.3253383
1320,-12.45769667,131.327435
1321,-12.45765333,131.3275033
1322,-12.45636333,131.3292
1323,-12.45636167,131.3292167
1324,-12.456595,131.3305917
1325,-12.45657333,131.3306167
1326,-12.45608667,131.3331
1327,-12.45493,131.3325517
1328,-12.45226,131.3350817
1329,-12.45042833,131.3351
1330,-12.44882167,131.33642
1331,-12.44812167,131.338035
1332,-12.4479,131.339415
1333,-12.44807167,131.340555
1334,-12.448885,131.34207
1335,-12.44893333,131.3420933
1336,-12.45115833,131.3420617
1337,-12.45304667,131.3408267
1338,-12.45466,131.3411167
1339,-12.45452833,131.3389467
1340,-12.45461333,131.338915
1341,-12.45465167,131.338905
1342,-12.45616333,131.33741
1343,-12.45619,131.3373967
1344,-12.45622667,131.337385
1345,-12.45758833,131.3381533
1346,-12.45966667,131.3359183
1347,-12.46472333,131.3379417
1348,-12.46473333,131.33799
1349,-12.46411,131.3401833
1350,-12.464205,131.340245
1351,-12.46408,131.3431067
1352,-12.463005,131.3450033
1353,-12.461165,131.34735
1354,-12.462185,131.3489583
1355,-12.46227,131.3499017
1356,-12.46341333,131.35397
1357,-12.46638,131.3549067
1358,-12.46642667,131.3548967
1359,-12.46780667,131.3546283
1360,-12.46836833,131.3543583
1361,-12.46838667,131.3543167
1362,-12.46986333,131.3525383
1363,-12.46985833,131.3524983
1364,-12.46983667,131.3524033
1365,-12.46887167,131.351555
1366,-12.46956833,131.3484717
1367,-12.46962,131.3484183
1368,-12.469655,131.34839
1369,-12.470525,131.3462233
1370,-12.471475,131.3448683
1371,-12.47321667,131.3448317
1372,-12.47417333,131.3428
1373,-12.47598,131.3421667
1374,-12.476235,131.34326
1375,-12.47907333,131.3435933
1376,-12.47910833,131.3435967
1377,-12.479895,131.34393
1378,-12.48133667,131.34505
1379,-12.48268167,131.3447083
1380,-12.482115,131.3461717
1381,-12.48345333,131.3464467
1382,-12.48344833,131.3464717
1383,-12.48077167,131.3503917
1384,-12.48075333,131.35044
1385,-12.47989667,131.3508817
1386,-12.47881333,131.3527183
1387,-12.47549167,131.354465
1388,-12.47565333,131.3565983
1389,-12.47439333,131.356775
1390,-12.47438167,131.356795
1391,-12.47422167,131.3573967
1392,-12.47499333,131.36426
1393,-12.47499,131.364285
1394,-12.47409167,131.3653933
1395,-12.47523833,131.3657217
1396,-12.47524833,131.3658017
1397,-12.47562667,131.3665917
1398,-12.47563333,131.366635
1399,-12.47679833,131.3693017
1400,-12.476895,131.3693067
1401,-12.47695,131.3693083
1402,-12.47761,131.3686383
1403,-12.48058667,131.3695233
1404,-12.48059167,131.3695117
1405,-12.48059333,131.3695
1406,-12.48059667,131.3694883
1407,-12.48059667,131.3694783
1408,-12.48140167,131.367245
1409,-12.48105167,131.3658367
1410,-12.48269833,131.364905
1411,-12.482705,131.3648733
1412,-12.48296667,131.362665
1413,-12.48375833,131.361835
1414,-12.48538,131.3609133
1415,-12.48542667,131.3609067
1416,-12.48742833,131.3617817
1417,-12.48747833,131.361775
1418,-12.488465,131.3604217
1419,-12.49148833,131.3617017
1420,-12.49151667,131.3617433
1421,-12.49152667,131.3617683
1422,-12.49153833,131.3618283
1423,-12.49101333,131.3628517
1424,-12.49189333,131.36442
1425,-12.4919,131.3644533
1426,-12.49265833,131.3664117
1427,-12.48995167,131.368545
1428,-12.48999,131.368635
1429,-12.4901,131.3705067
1430,-12.489985,131.3726717
1431,-12.48969167,131.3752883
1432,-12.48974667,131.3753367
1433,-12.48989667,131.3763867
1434,-12.49112333,131.3766883
1435,-12.49171167,131.3775417
1436,-12.49171667,131.3776
1437,-12.493115,131.3790583
1438,-12.49313333,131.3790833
1439,-12.49364833,131.38047
1440,-12.49465833,131.379925
1441,-12.49676833,131.3802867
1442,-12.49679667,131.3802967
1443,-12.49682333,131.38031
1444,-12.49685167,131.38033
1445,-12.49747167,131.3809117
1446,-12.49763833,131.38023
1447,-12.49921,131.3809367
1448,-12.49923,131.3809217
1449,-12.50019667,131.37935
1450,-12.500215,131.3793367
1451,-12.50125667,131.379885
1452,-12.50128667,131.379825
1453,-12.50143,131.3782817
1454,-12.502365,131.3772033
1455,-12.502425,131.3771817
1456,-12.50245833,131.3771717
